Time,X,Y,Z,Displacement [mm]
2026-04-15T16:55:47.100,      -0.02,       -0.02,        0.05,       0.05
2026-04-15T16:55:47.646,      -0.01,       -0.02,       -0.01,       0.02
2026-04-15T16:55:48.166,      -0.02,       -0.02,        0.02,       0.03
2026-04-15T16:55:48.682,      -0.01,       -0.02,        0.04,       0.04
2026-04-15T16:55:49.195,      -0.02,       -0.02,        0.04,       0.05
2026-04-15T16:55:49.712,      -0.02,       -0.01,       -0.00,       0.03
2026-04-15T16:55:50.227,       0.00,       -0.02,        0.07,       0.07
2026-04-15T16:55:50.747,      -0.00,       -0.02,        0.02,       0.02
2026-04-15T16:55:51.313,       0.01,       -0.02,        0.05,       0.06
2026-04-15T16:55:51.859,      -0.01,       -0.04,       -0.00,       0.02
2026-04-15T16:55:52.378,      -0.01,       -0.02,        0.01,       0.02
2026-04-15T16:55:52.894,      -0.02,       -0.03,       -0.05,       0.05
2026-04-15T16:55:53.408,      -0.00,       -0.02,        0.02,       0.02
2026-04-15T16:55:53.924,      -0.01,        0.00,        0.04,       0.06
2026-04-15T16:55:54.439,      -0.02,       -0.03,        0.01,       0.03
2026-04-15T16:55:54.960,       0.00,       -0.02,        0.02,       0.02
2026-04-15T16:55:55.505,      -0.01,        0.00,       -0.01,       0.04
2026-04-15T16:55:56.021,      -0.00,        0.01,        0.04,       0.06
2026-04-15T16:55:56.540,      -0.00,       -0.00,        0.00,       0.03
2026-04-15T16:55:57.057,      -0.01,       -0.01,       -0.01,       0.03
2026-04-15T16:55:57.569,      -0.00,       -0.01,        0.01,       0.02
2026-04-15T16:55:58.085,      -0.01,       -0.02,        0.02,       0.03
2026-04-15T16:55:58.602,      -0.01,       -0.01,        0.03,       0.04
2026-04-15T16:55:59.120,      -0.02,       -0.01,       -0.00,       0.03
2026-04-15T16:55:59.637,      -0.01,       -0.02,       -0.00,       0.02
2026-04-15T16:56:00.154,      -0.02,       -0.02,        0.02,       0.03
2026-04-15T16:56:00.700,      -0.00,       -0.01,        0.06,       0.07
2026-04-15T16:56:01.218,      -0.00,       -0.01,        0.02,       0.03
2026-04-15T16:56:01.734,      -0.01,       -0.01,        0.01,       0.03
2026-04-15T16:56:02.249,      -0.01,       -0.00,        0.02,       0.04
2026-04-15T16:56:02.763,      -0.01,       -0.01,        0.01,       0.03
2026-04-15T16:56:03.279,      -0.01,       -0.02,       -0.00,       0.02
2026-04-15T16:56:03.799,      -0.01,       -0.04,       -0.01,       0.02
2026-04-15T16:56:04.346,      -0.01,       -0.00,        0.01,       0.03
2026-04-15T16:56:04.861,      -0.01,       -0.02,       -0.01,       0.02
2026-04-15T16:56:05.381,      -0.02,       -0.03,        0.02,       0.03
2026-04-15T16:56:05.897,      -0.01,       -0.02,        0.03,       0.04
2026-04-15T16:56:06.410,      -0.00,       -0.02,       -0.01,       0.02
2026-04-15T16:56:06.925,      -0.01,       -0.03,        0.02,       0.03
2026-04-15T16:56:07.443,      -0.00,        0.00,        0.03,       0.05
2026-04-15T16:56:07.945,      -0.01,       -0.01,       -0.02,       0.03
2026-04-15T16:56:08.457,      -0.03,       -0.03,        0.04,       0.05
2026-04-15T16:56:08.973,      -0.00,       -0.02,        0.03,       0.03
2026-04-15T16:56:09.490,      -0.01,       -0.01,        0.02,       0.03
2026-04-15T16:56:10.009,       0.00,       -0.02,        0.08,       0.08
2026-04-15T16:56:10.572,       0.01,       -0.03,        0.01,       0.02
2026-04-15T16:56:11.071,      -0.01,        0.01,        0.02,       0.05
2026-04-15T16:56:11.588,       0.00,       -0.02,       -0.01,       0.02
2026-04-15T16:56:12.107,      -0.02,       -0.01,        0.02,       0.03
2026-04-15T16:56:12.620,      -0.01,       -0.02,        0.05,       0.06
2026-04-15T16:56:13.136,       0.00,       -0.01,        0.06,       0.07
2026-04-15T16:56:13.651,      -0.01,       -0.01,        0.04,       0.05
2026-04-15T16:56:14.170,      -0.02,       -0.00,        0.04,       0.05
2026-04-15T16:56:14.738,      -0.01,       -0.02,       -0.01,       0.02
2026-04-15T16:56:15.300,       0.01,       -0.02,        0.00,       0.01
2026-04-15T16:56:15.803,       0.01,       -0.02,        0.01,       0.01
2026-04-15T16:56:16.319,      -0.01,       -0.02,       -0.00,       0.02
2026-04-15T16:56:16.836,       0.00,       -0.01,        0.01,       0.03
2026-04-15T16:56:17.348,      -0.00,       -0.02,        0.01,       0.01
2026-04-15T16:56:17.850,      -0.02,        0.01,        0.09,       0.10
2026-04-15T16:56:18.366,      -0.01,       -0.02,       -0.01,       0.02
2026-04-15T16:56:18.880,      -0.01,       -0.02,        0.03,       0.03
2026-04-15T16:56:19.395,      -0.00,       -0.01,        0.04,       0.05
2026-04-15T16:56:19.911,      -0.01,       -0.00,        0.02,       0.04
2026-04-15T16:56:20.414,      -0.00,       -0.03,       -0.03,       0.03
2026-04-15T16:56:20.928,       0.00,       -0.01,        0.04,       0.05
2026-04-15T16:56:21.443,       0.01,       -0.01,        0.04,       0.05
2026-04-15T16:56:21.959,       0.00,       -0.02,        0.02,       0.02
2026-04-15T16:56:22.479,      -0.00,       -0.03,        0.01,       0.01
2026-04-15T16:56:23.026,      -0.01,       -0.01,        0.02,       0.03
2026-04-15T16:56:23.541,      -0.01,       -0.01,        0.02,       0.04
2026-04-15T16:56:24.060,      -0.00,       -0.02,        0.01,       0.02
2026-04-15T16:56:24.577,       0.00,       -0.02,       -0.02,       0.02
2026-04-15T16:56:25.089,      -0.02,       -0.01,        0.01,       0.03
2026-04-15T16:56:25.655,       0.01,        0.00,       -0.00,       0.04
2026-04-15T16:56:26.158,      -0.00,       -0.02,       -0.03,       0.03
2026-04-15T16:56:26.675,      -0.02,       -0.02,        0.02,       0.04
2026-04-15T16:56:27.187,      -0.00,       -0.03,       -0.03,       0.03
2026-04-15T16:56:27.704,      -0.00,       -0.02,       -0.00,       0.01
2026-04-15T16:56:28.206,      -0.01,       -0.01,        0.02,       0.03
2026-04-15T16:56:28.723,      -0.01,       -0.02,        0.01,       0.02
2026-04-15T16:56:29.236,      -0.01,       -0.04,        0.01,       0.02
2026-04-15T16:56:29.751,      -0.02,       -0.02,        0.02,       0.03
2026-04-15T16:56:30.267,      -0.01,       -0.03,       -0.01,       0.01
2026-04-15T16:56:30.767,      -0.00,       -0.03,        0.01,       0.01
2026-04-15T16:56:31.282,      -0.00,       -0.04,       -0.00,       0.01
2026-04-15T16:56:31.798,      -0.00,       -0.01,        0.06,       0.07
2026-04-15T16:56:32.315,      -0.02,       -0.01,        0.00,       0.04
2026-04-15T16:56:32.834,      -0.02,       -0.04,       -0.03,       0.04
2026-04-15T16:56:33.380,      -0.02,       -0.04,        0.01,       0.03
2026-04-15T16:56:33.899,      -0.02,       -0.00,       -0.01,       0.04
2026-04-15T16:56:34.417,      -0.02,       -0.00,        0.03,       0.05
2026-04-15T16:56:34.929,      -0.01,       -0.02,       -0.00,       0.02
2026-04-15T16:56:35.495,      -0.02,       -0.02,        0.01,       0.03
2026-04-15T16:56:35.997,       0.01,       -0.03,        0.00,       0.01
2026-04-15T16:56:36.514,       0.00,       -0.01,        0.00,       0.03
2026-04-15T16:56:37.026,      -0.01,       -0.03,        0.04,       0.04
2026-04-15T16:56:37.542,      -0.02,       -0.04,       -0.04,       0.05
2026-04-15T16:56:38.045,      -0.02,       -0.04,        0.03,       0.04
2026-04-15T16:56:38.562,      -0.02,       -0.04,       -0.04,       0.05
2026-04-15T16:56:39.074,       0.00,       -0.02,        0.01,       0.02
2026-04-15T16:56:39.590,      -0.00,       -0.01,        0.05,       0.05
2026-04-15T16:56:40.107,      -0.01,       -0.00,        0.05,       0.06
2026-04-15T16:56:40.610,      -0.01,       -0.02,        0.02,       0.02
2026-04-15T16:56:41.122,      -0.01,       -0.01,        0.01,       0.02
2026-04-15T16:56:41.638,      -0.02,       -0.03,       -0.01,       0.02
2026-04-15T16:56:42.155,      -0.02,       -0.02,        0.02,       0.03
2026-04-15T16:56:42.672,      -0.02,       -0.02,       -0.02,       0.03
2026-04-15T16:56:43.236,      -0.00,       -0.01,        0.00,       0.02
2026-04-15T16:56:43.739,      -0.02,       -0.01,        0.03,       0.04
2026-04-15T16:56:44.255,      -0.01,       -0.01,        0.05,       0.06
2026-04-15T16:56:44.771,      -0.01,       -0.04,        0.02,       0.02
2026-04-15T16:56:45.284,      -0.00,       -0.03,        0.00,       0.01
2026-04-15T16:56:45.786,      -0.01,       -0.02,        0.04,       0.05
2026-04-15T16:56:46.303,      -0.01,        0.01,        0.04,       0.06
2026-04-15T16:56:46.818,      -0.00,       -0.03,        0.04,       0.05
2026-04-15T16:56:47.382,      -0.01,       -0.02,        0.02,       0.03
2026-04-15T16:56:47.884,      -0.01,       -0.02,       -0.01,       0.02
2026-04-15T16:56:48.401,      -0.01,       -0.01,       -0.02,       0.03
2026-04-15T16:56:48.913,      -0.00,       -0.01,        0.02,       0.03
2026-04-15T16:56:49.429,      -0.02,       -0.01,        0.06,       0.07
2026-04-15T16:56:49.932,      -0.01,       -0.02,        0.03,       0.04
2026-04-15T16:56:50.464,      -0.01,       -0.00,        0.05,       0.06
2026-04-15T16:56:51.011,      -0.01,       -0.01,        0.04,       0.05
2026-04-15T16:56:51.527,       0.00,       -0.01,        0.02,       0.03
2026-04-15T16:56:52.047,      -0.01,        0.00,        0.02,       0.04
2026-04-15T16:56:52.609,      -0.00,        0.00,        0.02,       0.04
2026-04-15T16:56:53.161,      -0.00,        0.00,        0.05,       0.07
2026-04-15T16:56:53.678,      -0.00,       -0.03,        0.00,       0.01
2026-04-15T16:56:54.195,      -0.01,       -0.03,        0.01,       0.01
2026-04-15T16:56:54.707,      -0.02,       -0.02,        0.01,       0.03
2026-04-15T16:56:55.223,       0.00,       -0.01,        0.03,       0.04
2026-04-15T16:56:55.740,      -0.01,       -0.02,        0.00,       0.02
2026-04-15T16:56:56.258,      -0.01,       -0.01,        0.02,       0.03
2026-04-15T16:56:56.774,      -0.01,       -0.01,        0.02,       0.03
2026-04-15T16:56:57.323,      -0.00,       -0.02,       -0.00,       0.01
2026-04-15T16:56:57.840,      -0.00,       -0.02,        0.01,       0.02
2026-04-15T16:56:58.355,      -0.01,       -0.01,        0.03,       0.04
2026-04-15T16:56:58.869,       0.01,       -0.01,       -0.01,       0.03
2026-04-15T16:56:59.421,        NaN,         NaN,         NaN,        NaN
2026-04-15T16:56:59.935,        NaN,         NaN,         NaN,        NaN
2026-04-15T16:57:00.451,        NaN,         NaN,         NaN,        NaN
2026-04-15T16:57:00.967,       0.00,       -0.03,        0.04,       0.05
2026-04-15T16:57:01.483,        NaN,         NaN,         NaN,        NaN
2026-04-15T16:57:01.983,        NaN,         NaN,         NaN,        NaN
2026-04-15T16:57:02.497,        NaN,         NaN,         NaN,        NaN
2026-04-15T16:57:03.015,       0.06,        0.07,       -0.09,       0.15
2026-04-15T16:57:03.531,       0.01,        0.00,        0.03,       0.04
2026-04-15T16:57:04.062,        NaN,         NaN,         NaN,        NaN
2026-04-15T16:57:04.579,        NaN,         NaN,         NaN,        NaN
2026-04-15T16:57:05.098,      -0.03,        0.11,       -0.08,       0.17
2026-04-15T16:57:05.645,       0.00,       -0.00,        0.02,       0.03
2026-04-15T16:57:06.164,      -0.00,       -0.00,       -0.02,       0.03
2026-04-15T16:57:06.681,       0.02,       -0.01,        0.06,       0.07
2026-04-15T16:57:07.196,       0.10,       -0.02,        0.28,       0.30
2026-04-15T16:57:07.710,      -0.01,       -0.05,        0.45,       0.45
2026-04-15T16:57:08.212,      -0.01,       -0.05,        0.49,       0.49
2026-04-15T16:57:08.729,       0.01,        0.09,        1.02,       1.02
2026-04-15T16:57:09.241,       0.01,       -0.17,        0.46,       0.48
2026-04-15T16:57:09.757,      -0.00,       -0.06,        0.48,       0.49
2026-04-15T16:57:10.274,      -0.01,       -0.03,        0.48,       0.49
2026-04-15T16:57:10.789,      -0.00,       -0.07,        0.51,       0.51
2026-04-15T16:57:11.289,      -0.00,       -0.05,        0.50,       0.51
2026-04-15T16:57:11.805,      -0.00,       -0.06,        0.43,       0.43
2026-04-15T16:57:12.322,       0.00,       -0.06,        0.50,       0.50
2026-04-15T16:57:12.840,       0.01,       -0.05,        0.48,       0.48
2026-04-15T16:57:13.356,       0.02,       -0.06,        0.48,       0.48
2026-04-15T16:57:13.923,       0.03,       -0.05,        0.56,       0.57
2026-04-15T16:57:14.485,       0.03,       -0.05,        0.51,       0.52
2026-04-15T16:57:14.988,       0.05,       -0.06,        0.53,       0.53
2026-04-15T16:57:15.501,      -0.01,       -0.10,        0.49,       0.50
2026-04-15T16:57:16.018,      -0.01,       -0.07,        0.51,       0.51
2026-04-15T16:57:16.533,      -0.00,       -0.06,        0.51,       0.51
2026-04-15T16:57:17.035,       0.00,       -0.06,        0.51,       0.51
2026-04-15T16:57:17.569,       0.00,       -0.03,        0.48,       0.48
2026-04-15T16:57:18.132,       0.00,       -0.04,        0.56,       0.56
2026-04-15T16:57:18.634,       0.01,       -0.04,        0.52,       0.52
2026-04-15T16:57:19.150,       0.00,       -0.07,        0.51,       0.51
2026-04-15T16:57:19.666,      -0.01,       -0.07,        0.45,       0.46
2026-04-15T16:57:20.179,       0.01,       -0.05,        0.50,       0.50
2026-04-15T16:57:20.695,       0.00,       -0.06,        0.49,       0.49
2026-04-15T16:57:21.212,      -0.00,       -0.07,        0.45,       0.45
2026-04-15T16:57:21.714,       0.00,       -0.06,        0.46,       0.46
2026-04-15T16:57:22.227,      -0.01,       -0.06,        0.47,       0.47
2026-04-15T16:57:22.743,      -0.01,       -0.07,        0.47,       0.48
2026-04-15T16:57:23.260,       0.00,       -0.06,        0.46,       0.46
2026-04-15T16:57:23.778,       0.02,       -0.06,        0.47,       0.47
2026-04-15T16:57:24.294,       0.01,       -0.06,        0.45,       0.45
2026-04-15T16:57:24.809,      -0.00,       -0.07,        0.46,       0.46
2026-04-15T16:57:25.361,       0.01,       -0.04,        0.52,       0.52
2026-04-15T16:57:25.875,       0.01,       -0.06,        0.51,       0.51
2026-04-15T16:57:26.389,      -0.00,       -0.06,        0.48,       0.48
2026-04-15T16:57:26.906,       0.01,       -0.06,        0.51,       0.51
2026-04-15T16:57:27.408,       0.01,       -0.04,        0.52,       0.52
2026-04-15T16:57:27.923,       0.00,       -0.06,        0.46,       0.46
2026-04-15T16:57:28.437,       0.01,       -0.08,        0.47,       0.47
2026-04-15T16:57:28.954,      -0.01,       -0.05,        0.49,       0.49
2026-04-15T16:57:29.469,       0.00,       -0.06,        0.51,       0.51
2026-04-15T16:57:29.988,       0.02,       -0.05,        0.51,       0.51
2026-04-15T16:57:30.534,       0.01,       -0.04,        0.55,       0.55
2026-04-15T16:57:31.052,       0.01,       -0.06,        0.51,       0.52
2026-04-15T16:57:31.570,      -0.01,       -0.05,        0.49,       0.49
2026-04-15T16:57:32.086,      -0.01,       -0.08,        0.45,       0.45
2026-04-15T16:57:32.602,       0.01,       -0.07,        0.49,       0.50
2026-04-15T16:57:33.115,      -0.00,       -0.06,        0.49,       0.49
2026-04-15T16:57:33.631,      -0.00,       -0.07,        0.45,       0.45
2026-04-15T16:57:34.148,      -0.01,       -0.07,        0.45,       0.46
2026-04-15T16:57:34.666,      -0.00,       -0.05,        0.42,       0.42
2026-04-15T16:57:35.213,      -0.01,       -0.05,        0.48,       0.48
2026-04-15T16:57:35.732,      -0.01,       -0.07,        0.44,       0.44
2026-04-15T16:57:36.248,       0.00,       -0.06,        0.45,       0.46
2026-04-15T16:57:36.764,      -0.00,       -0.07,        0.52,       0.52
2026-04-15T16:57:37.278,      -0.00,       -0.06,        0.49,       0.49
2026-04-15T16:57:37.780,      -0.01,       -0.05,        0.49,       0.49
2026-04-15T16:57:38.296,      -0.01,       -0.05,        0.46,       0.47
2026-04-15T16:57:38.809,      -0.00,       -0.07,        0.46,       0.46
2026-04-15T16:57:39.325,       0.00,       -0.06,        0.47,       0.47
2026-04-15T16:57:39.841,      -0.00,       -0.08,        0.50,       0.50
2026-04-15T16:57:40.360,       0.01,       -0.07,        0.44,       0.44
2026-04-15T16:57:40.876,      -0.01,       -0.07,        0.47,       0.47
2026-04-15T16:57:41.393,      -0.01,       -0.05,        0.48,       0.48
2026-04-15T16:57:41.956,      -0.01,       -0.06,        0.50,       0.50
2026-04-15T16:57:42.458,      -0.00,       -0.04,        0.50,       0.50
2026-04-15T16:57:42.974,      -0.00,       -0.05,        0.50,       0.50
2026-04-15T16:57:43.489,       0.01,       -0.06,        0.48,       0.48
2026-04-15T16:57:44.003,      -0.00,       -0.07,        0.47,       0.47
2026-04-15T16:57:44.519,       0.01,       -0.04,        0.49,       0.50
2026-04-15T16:57:45.021,       0.00,       -0.07,        0.49,       0.50
2026-04-15T16:57:45.535,      -0.01,       -0.06,        0.48,       0.48
2026-04-15T16:57:46.050,      -0.00,       -0.06,        0.45,       0.45
2026-04-15T16:57:46.566,       0.00,       -0.07,        0.47,       0.47
2026-04-15T16:57:47.087,      -0.02,       -0.07,        0.46,       0.47
2026-04-15T16:57:47.602,      -0.00,       -0.07,        0.48,       0.48
2026-04-15T16:57:48.166,      -0.01,       -0.07,        0.49,       0.49
2026-04-15T16:57:48.669,      -0.00,       -0.06,        0.46,       0.46
2026-04-15T16:57:49.185,       0.00,       -0.04,        0.46,       0.46
2026-04-15T16:57:49.698,      -0.01,       -0.04,        0.51,       0.52
2026-04-15T16:57:50.212,       0.01,       -0.04,        0.53,       0.53
2026-04-15T16:57:50.730,       0.00,       -0.05,        0.44,       0.44
2026-04-15T16:57:51.248,       0.00,       -0.08,        0.43,       0.44
2026-04-15T16:57:51.764,      -0.00,       -0.06,        0.44,       0.44
2026-04-15T16:57:52.281,       0.02,       -0.08,        0.46,       0.46
2026-04-15T16:57:52.794,       0.01,       -0.08,        0.45,       0.45
2026-04-15T16:57:53.309,       0.00,       -0.06,        0.47,       0.47
2026-04-15T16:57:53.812,       0.01,       -0.06,        0.49,       0.49
2026-04-15T16:57:54.330,       0.01,       -0.06,        0.45,       0.45
2026-04-15T16:57:54.842,       0.01,       -0.07,        0.48,       0.48
2026-04-15T16:57:55.358,      -0.01,       -0.06,        0.49,       0.49
2026-04-15T16:57:55.860,      -0.01,       -0.07,        0.47,       0.47
2026-04-15T16:57:56.377,      -0.01,       -0.06,        0.45,       0.45
2026-04-15T16:57:56.890,       0.01,       -0.07,        0.47,       0.48
2026-04-15T16:57:57.405,       0.02,       -0.06,        0.57,       0.57
2026-04-15T16:57:57.921,      -0.00,       -0.05,        0.53,       0.53
2026-04-15T16:57:58.440,       0.01,       -0.06,        0.52,       0.52
2026-04-15T16:57:58.956,       0.01,       -0.06,        0.49,       0.49
2026-04-15T16:57:59.470,       0.00,       -0.07,        0.48,       0.48
2026-04-15T16:57:59.985,       0.00,       -0.07,        0.46,       0.46
2026-04-15T16:58:00.502,       0.01,       -0.08,        0.45,       0.46
2026-04-15T16:58:01.022,       0.01,       -0.06,        0.51,       0.51
2026-04-15T16:58:01.537,       0.01,       -0.06,        0.49,       0.49
2026-04-15T16:58:02.101,       0.01,       -0.06,        0.50,       0.50
2026-04-15T16:58:02.603,      -0.00,       -0.09,        0.44,       0.45
2026-04-15T16:58:03.119,      -0.00,       -0.06,        0.49,       0.49
2026-04-15T16:58:03.632,      -0.02,       -0.07,        0.49,       0.49
2026-04-15T16:58:04.147,      -0.02,       -0.09,        0.47,       0.47
2026-04-15T16:58:04.665,      -0.01,       -0.08,        0.45,       0.45
2026-04-15T16:58:05.183,       0.00,       -0.06,        0.51,       0.51
2026-04-15T16:58:05.699,      -0.00,       -0.07,        0.48,       0.48
2026-04-15T16:58:06.216,      -0.01,       -0.05,        0.46,       0.46
2026-04-15T16:58:06.762,       0.01,       -0.06,        0.49,       0.49
2026-04-15T16:58:07.281,       0.00,       -0.05,        0.48,       0.48
2026-04-15T16:58:07.797,      -0.01,       -0.04,        0.46,       0.46
2026-04-15T16:58:08.311,      -0.02,       -0.05,        0.52,       0.53
2026-04-15T16:58:08.825,      -0.02,       -0.06,        0.49,       0.49
2026-04-15T16:58:09.341,       0.00,       -0.06,        0.49,       0.49
2026-04-15T16:58:09.842,      -0.00,       -0.07,        0.43,       0.43
2026-04-15T16:58:10.358,      -0.01,       -0.07,        0.45,       0.45
2026-04-15T16:58:10.874,      -0.01,       -0.06,        0.47,       0.47
2026-04-15T16:58:11.393,      -0.01,       -0.07,        0.47,       0.47
2026-04-15T16:58:11.910,       0.00,       -0.05,        0.45,       0.45
2026-04-15T16:58:12.425,      -0.00,       -0.06,        0.48,       0.48
2026-04-15T16:58:12.938,      -0.01,       -0.06,        0.50,       0.50
2026-04-15T16:58:13.441,       0.00,       -0.05,        0.45,       0.46
2026-04-15T16:58:13.958,      -0.01,       -0.06,        0.47,       0.47
2026-04-15T16:58:14.473,       0.01,       -0.06,        0.50,       0.50
2026-04-15T16:58:14.986,      -0.00,       -0.06,        0.49,       0.49
2026-04-15T16:58:15.503,      -0.00,       -0.07,        0.46,       0.46
2026-04-15T16:58:16.018,      -0.00,       -0.05,        0.52,       0.52
2026-04-15T16:58:16.568,      -0.00,       -0.06,        0.43,       0.43
2026-04-15T16:58:17.084,      -0.01,       -0.05,        0.47,       0.47
2026-04-15T16:58:17.600,       0.00,       -0.05,        0.47,       0.48
2026-04-15T16:58:18.119,       0.00,       -0.08,        0.48,       0.48
2026-04-15T16:58:18.635,       0.00,       -0.06,        0.47,       0.47
2026-04-15T16:58:19.152,      -0.02,       -0.05,        0.48,       0.48
2026-04-15T16:58:19.664,      -0.01,       -0.08,        0.47,       0.48
2026-04-15T16:58:20.167,       0.00,       -0.06,        0.49,       0.49
2026-04-15T16:58:20.683,      -0.00,       -0.05,        0.45,       0.45
2026-04-15T16:58:21.200,      -0.02,       -0.05,        0.47,       0.47
2026-04-15T16:58:21.712,       0.02,       -0.05,        0.57,       0.57
2026-04-15T16:58:22.227,       0.01,       -0.06,        0.46,       0.46
2026-04-15T16:58:22.744,      -0.01,       -0.05,        0.51,       0.51
2026-04-15T16:58:23.262,      -0.01,       -0.06,        0.49,       0.49
2026-04-15T16:58:23.776,      -0.00,       -0.05,        0.49,       0.49
2026-04-15T16:58:24.343,       0.01,       -0.06,        0.48,       0.48
2026-04-15T16:58:24.858,       0.01,       -0.05,        0.52,       0.52
2026-04-15T16:58:25.378,       0.00,       -0.07,        0.51,       0.51
2026-04-15T16:58:25.895,      -0.01,       -0.05,        0.52,       0.52
2026-04-15T16:58:26.442,       0.01,       -0.05,        0.46,       0.46
2026-04-15T16:58:26.959,       0.00,       -0.05,        0.43,       0.44
2026-04-15T16:58:27.041,        NaN,         NaN,         NaN,        NaN
2026-04-15T16:58:27.041,        NaN,         NaN,         NaN,        NaN
2026-04-15T16:58:27.522,       0.01,       -0.07,        0.50,       0.50
2026-04-15T16:58:28.075,       0.00,       -0.03,        0.53,       0.54
2026-04-15T16:58:28.591,       0.00,       -0.05,        0.45,       0.46
2026-04-15T16:58:29.104,      -0.00,       -0.06,        0.46,       0.47
2026-04-15T16:58:29.620,      -0.00,       -0.05,        0.48,       0.48
2026-04-15T16:58:30.137,      -0.01,       -0.06,        0.49,       0.49
2026-04-15T16:58:30.640,       0.00,       -0.09,        0.48,       0.48
2026-04-15T16:58:31.152,      -0.00,       -0.08,        0.49,       0.50
2026-04-15T16:58:31.668,       0.01,       -0.07,        0.53,       0.54
2026-04-15T16:58:32.184,      -0.00,       -0.06,        0.55,       0.55
2026-04-15T16:58:32.702,      -0.01,       -0.05,        0.54,       0.54
2026-04-15T16:58:33.249,       0.00,       -0.07,        0.50,       0.50
2026-04-15T16:58:33.766,       0.00,       -0.06,        0.46,       0.46
2026-04-15T16:58:34.282,       0.01,       -0.06,        0.49,       0.50
2026-04-15T16:58:34.800,      -0.00,       -0.06,        0.49,       0.49
2026-04-15T16:58:35.317,      -0.01,       -0.07,        0.49,       0.49
2026-04-15T16:58:35.831,      -0.01,       -0.08,        0.47,       0.48
2026-04-15T16:58:36.395,      -0.00,       -0.06,        0.48,       0.49
2026-04-15T16:58:36.898,      -0.01,       -0.07,        0.49,       0.50
2026-04-15T16:58:37.411,       0.02,       -0.08,        0.50,       0.51
2026-04-15T16:58:37.914,       0.02,       -0.05,        0.55,       0.55
2026-04-15T16:58:38.431,       0.02,       -0.08,        0.49,       0.50
2026-04-15T16:58:38.946,       0.01,       -0.07,        0.51,       0.52
2026-04-15T16:58:39.459,      -0.01,       -0.06,        0.47,       0.48
2026-04-15T16:58:39.976,      -0.00,       -0.05,        0.52,       0.52
2026-04-15T16:58:40.491,       0.01,       -0.04,        0.52,       0.53
2026-04-15T16:58:41.011,       0.01,       -0.05,        0.55,       0.56
2026-04-15T16:58:41.528,      -0.00,       -0.07,        0.46,       0.46
2026-04-15T16:58:42.041,       0.01,       -0.07,        0.48,       0.49
2026-04-15T16:58:42.556,      -0.00,       -0.05,        0.52,       0.52
2026-04-15T16:58:43.059,       0.00,       -0.05,        0.48,       0.49
2026-04-15T16:58:43.576,      -0.01,       -0.04,        0.54,       0.55
2026-04-15T16:58:44.087,       0.00,       -0.07,        0.51,       0.52
2026-04-15T16:58:44.603,       0.00,       -0.06,        0.46,       0.47
2026-04-15T16:58:45.120,      -0.01,       -0.04,        0.52,       0.52
2026-04-15T16:58:45.638,       0.00,       -0.05,        0.55,       0.55
2026-04-15T16:58:46.155,      -0.00,       -0.06,        0.51,       0.51
2026-04-15T16:58:46.701,       0.00,       -0.07,        0.48,       0.49
2026-04-15T16:58:47.221,       0.00,       -0.06,        0.46,       0.47
2026-04-15T16:58:47.737,       0.00,       -0.06,        0.48,       0.49
2026-04-15T16:58:48.299,      -0.01,       -0.04,        0.51,       0.51
2026-04-15T16:58:48.802,       0.01,       -0.07,        0.53,       0.53
2026-04-15T16:58:49.319,      -0.02,       -0.08,        0.46,       0.46
2026-04-15T16:58:49.831,       0.00,       -0.09,        0.49,       0.50
2026-04-15T16:58:50.347,       0.01,       -0.07,        0.54,       0.54
2026-04-15T16:58:50.865,      -0.02,       -0.05,        0.57,       0.58
2026-04-15T16:58:51.382,      -0.00,       -0.06,        0.55,       0.56
2026-04-15T16:58:51.898,      -0.00,       -0.07,        0.52,       0.52
2026-04-15T16:58:52.416,      -0.01,       -0.06,        0.51,       0.52
2026-04-15T16:58:52.978,      -0.00,       -0.05,        0.53,       0.53
2026-04-15T16:58:53.481,      -0.00,       -0.07,        0.43,       0.44
2026-04-15T16:58:53.997,       0.01,       -0.06,        0.48,       0.49
2026-04-15T16:58:54.510,       0.01,       -0.07,        0.50,       0.51
2026-04-15T16:58:55.025,      -0.02,       -0.07,        0.43,       0.44
2026-04-15T16:58:55.528,      -0.02,       -0.07,        0.47,       0.48
2026-04-15T16:58:56.043,       0.00,       -0.07,        0.49,       0.50
2026-04-15T16:58:56.558,       0.01,       -0.07,        0.45,       0.45
2026-04-15T16:58:57.073,      -0.00,       -0.09,        0.44,       0.45
2026-04-15T16:58:57.589,       0.01,       -0.08,        0.43,       0.44
2026-04-15T16:58:58.109,       0.01,       -0.07,        0.47,       0.47
2026-04-15T16:58:58.625,      -0.01,       -0.07,        0.48,       0.49
2026-04-15T16:58:59.172,       0.00,       -0.04,        0.56,       0.57
2026-04-15T16:58:59.691,       0.01,       -0.06,        0.51,       0.52
2026-04-15T16:59:00.208,      -0.00,       -0.05,        0.51,       0.52
2026-04-15T16:59:00.719,      -0.00,       -0.08,        0.49,       0.49
2026-04-15T16:59:01.235,      -0.01,       -0.05,        0.48,       0.49
2026-04-15T16:59:01.752,      -0.01,       -0.06,        0.49,       0.49
2026-04-15T16:59:02.270,       0.01,       -0.07,        0.49,       0.50
2026-04-15T16:59:02.817,      -0.00,       -0.07,        0.50,       0.51
2026-04-15T16:59:03.333,       0.01,       -0.08,        0.48,       0.49
