Time,X,Y,Z,Displacement [mm]
2026-04-03T15:17:42.012,      -0.02,       -0.01,       -0.01,       0.02
2026-04-03T15:17:42.559,      -0.02,       -0.02,       -0.03,       0.04
2026-04-03T15:17:43.079,      -0.02,       -0.01,       -0.05,       0.04
2026-04-03T15:17:43.593,      -0.02,        0.00,       -0.00,       0.02
2026-04-03T15:17:44.107,      -0.02,        0.00,       -0.02,       0.02
2026-04-03T15:17:44.610,      -0.02,       -0.00,       -0.02,       0.02
2026-04-03T15:17:45.127,      -0.01,       -0.01,       -0.03,       0.03
2026-04-03T15:17:45.642,       0.00,       -0.04,       -0.06,       0.06
2026-04-03T15:17:46.156,      -0.01,       -0.01,       -0.05,       0.04
2026-04-03T15:17:46.658,      -0.02,        0.01,       -0.04,       0.04
2026-04-03T15:17:47.175,      -0.00,       -0.02,       -0.07,       0.07
2026-04-03T15:17:47.689,       0.01,       -0.02,       -0.07,       0.07
2026-04-03T15:17:48.203,      -0.00,       -0.02,       -0.06,       0.05
2026-04-03T15:17:48.705,      -0.01,       -0.02,       -0.06,       0.06
2026-04-03T15:17:49.222,      -0.02,        0.01,       -0.02,       0.03
2026-04-03T15:17:49.735,      -0.01,       -0.02,       -0.04,       0.05
2026-04-03T15:17:50.250,      -0.01,       -0.02,       -0.04,       0.05
2026-04-03T15:17:50.754,      -0.02,       -0.02,       -0.06,       0.06
2026-04-03T15:17:51.270,      -0.01,       -0.01,       -0.02,       0.02
2026-04-03T15:17:51.783,      -0.01,       -0.03,       -0.04,       0.05
2026-04-03T15:17:52.299,      -0.01,       -0.01,       -0.02,       0.02
2026-04-03T15:17:52.801,      -0.02,       -0.00,       -0.02,       0.02
2026-04-03T15:17:53.319,      -0.01,       -0.01,       -0.04,       0.04
2026-04-03T15:17:53.831,      -0.00,       -0.02,       -0.02,       0.03
2026-04-03T15:17:54.330,      -0.00,       -0.02,       -0.02,       0.02
2026-04-03T15:17:54.850,      -0.02,       -0.01,       -0.07,       0.07
2026-04-03T15:17:55.366,      -0.02,       -0.01,       -0.06,       0.06
2026-04-03T15:17:55.878,      -0.02,       -0.02,       -0.07,       0.07
2026-04-03T15:17:56.394,      -0.03,       -0.01,       -0.07,       0.07
2026-04-03T15:17:56.897,      -0.01,       -0.00,       -0.05,       0.05
2026-04-03T15:17:57.413,       0.00,       -0.02,       -0.05,       0.05
2026-04-03T15:17:57.926,      -0.01,       -0.01,       -0.02,       0.02
2026-04-03T15:17:58.442,      -0.01,        0.00,       -0.04,       0.04
2026-04-03T15:17:58.945,      -0.00,        0.00,       -0.07,       0.07
2026-04-03T15:17:59.462,      -0.00,       -0.03,       -0.07,       0.07
2026-04-03T15:17:59.974,       0.00,       -0.02,       -0.01,       0.02
2026-04-03T15:18:00.476,      -0.01,       -0.00,       -0.07,       0.06
2026-04-03T15:18:00.993,      -0.01,       -0.02,       -0.05,       0.05
2026-04-03T15:18:01.539,      -0.01,       -0.03,       -0.03,       0.04
2026-04-03T15:18:02.056,      -0.02,       -0.01,       -0.07,       0.07
2026-04-03T15:18:02.558,      -0.01,       -0.03,       -0.05,       0.06
2026-04-03T15:18:03.070,      -0.01,       -0.01,       -0.02,       0.02
2026-04-03T15:18:03.586,      -0.00,       -0.01,       -0.05,       0.04
2026-04-03T15:18:04.103,      -0.01,       -0.01,       -0.02,       0.01
2026-04-03T15:18:04.603,      -0.02,        0.01,       -0.03,       0.04
2026-04-03T15:18:05.118,      -0.01,       -0.00,       -0.02,       0.02
2026-04-03T15:18:05.634,      -0.02,       -0.03,       -0.06,       0.06
2026-04-03T15:18:06.137,      -0.01,        0.01,       -0.04,       0.03
2026-04-03T15:18:06.651,      -0.01,       -0.01,       -0.05,       0.04
2026-04-03T15:18:07.166,      -0.01,       -0.00,       -0.05,       0.05
2026-04-03T15:18:07.682,      -0.01,       -0.02,       -0.02,       0.03
2026-04-03T15:18:08.202,      -0.02,        0.00,       -0.05,       0.05
2026-04-03T15:18:08.766,      -0.02,        0.00,       -0.02,       0.03
2026-04-03T15:18:09.316,      -0.01,        0.00,        0.01,       0.02
2026-04-03T15:18:09.832,      -0.00,       -0.02,       -0.04,       0.04
2026-04-03T15:18:10.350,      -0.01,       -0.01,       -0.05,       0.05
2026-04-03T15:18:10.862,      -0.01,       -0.02,       -0.04,       0.04
2026-04-03T15:18:11.365,      -0.00,       -0.01,       -0.05,       0.05
2026-04-03T15:18:11.880,      -0.00,       -0.03,       -0.01,       0.03
2026-04-03T15:18:12.398,       0.00,       -0.01,       -0.03,       0.03
2026-04-03T15:18:12.944,      -0.01,       -0.03,       -0.05,       0.05
2026-04-03T15:18:13.463,      -0.01,       -0.02,       -0.12,       0.12
2026-04-03T15:18:13.976,      -0.00,       -0.02,       -0.03,       0.03
2026-04-03T15:18:14.492,      -0.00,       -0.00,       -0.07,       0.06
2026-04-03T15:18:15.007,      -0.00,       -0.02,       -0.05,       0.05
2026-04-03T15:18:15.509,      -0.01,       -0.02,       -0.02,       0.03
2026-04-03T15:18:16.023,      -0.01,       -0.01,       -0.02,       0.02
2026-04-03T15:18:16.540,      -0.01,        0.00,       -0.04,       0.04
2026-04-03T15:18:17.055,      -0.01,       -0.01,       -0.04,       0.04
2026-04-03T15:18:17.558,      -0.02,       -0.02,       -0.04,       0.05
2026-04-03T15:18:18.071,      -0.02,       -0.02,       -0.04,       0.04
2026-04-03T15:18:18.588,      -0.02,       -0.02,       -0.08,       0.07
2026-04-03T15:18:19.091,      -0.01,       -0.01,       -0.06,       0.06
2026-04-03T15:18:19.606,       0.00,       -0.01,       -0.06,       0.06
2026-04-03T15:18:20.120,      -0.00,       -0.02,       -0.03,       0.03
2026-04-03T15:18:20.672,      -0.01,       -0.02,       -0.01,       0.03
2026-04-03T15:18:21.189,      -0.01,        0.00,       -0.03,       0.02
2026-04-03T15:18:21.701,      -0.01,       -0.00,       -0.03,       0.03
2026-04-03T15:18:22.253,      -0.01,        0.01,       -0.01,       0.01
2026-04-03T15:18:22.769,      -0.01,       -0.02,        0.01,       0.03
2026-04-03T15:18:23.288,      -0.02,        0.00,       -0.02,       0.02
2026-04-03T15:18:23.799,      -0.00,        0.01,       -0.01,       0.01
2026-04-03T15:18:24.301,      -0.01,       -0.02,       -0.02,       0.03
2026-04-03T15:18:24.817,      -0.03,       -0.03,       -0.00,       0.04
2026-04-03T15:18:25.364,      -0.01,       -0.00,       -0.06,       0.05
2026-04-03T15:18:25.883,      -0.02,       -0.01,       -0.03,       0.03
2026-04-03T15:18:26.430,       0.01,       -0.02,       -0.05,       0.05
2026-04-03T15:18:26.945,      -0.02,       -0.02,       -0.02,       0.03
2026-04-03T15:18:27.447,      -0.02,       -0.00,       -0.06,       0.06
2026-04-03T15:18:27.833,        NaN,         NaN,         NaN,        NaN
2026-04-03T15:18:27.961,      -0.02,       -0.01,       -0.04,       0.04
2026-04-03T15:18:28.463,      -0.00,       -0.01,       -0.00,       0.01
2026-04-03T15:18:28.980,      -0.00,       -0.01,        0.00,       0.01
2026-04-03T15:18:29.526,      -0.01,       -0.01,       -0.04,       0.04
2026-04-03T15:18:30.045,      -0.00,       -0.01,       -0.01,       0.01
2026-04-03T15:18:30.592,      -0.01,       -0.01,        0.03,       0.04
2026-04-03T15:18:31.108,      -0.01,       -0.00,       -0.02,       0.02
2026-04-03T15:18:31.611,      -0.00,       -0.01,       -0.04,       0.04
2026-04-03T15:18:32.126,      -0.01,       -0.01,       -0.05,       0.04
2026-04-03T15:18:32.638,       0.00,       -0.02,       -0.07,       0.07
2026-04-03T15:18:33.142,      -0.01,       -0.02,       -0.07,       0.07
2026-04-03T15:18:33.657,      -0.00,       -0.01,       -0.05,       0.05
2026-04-03T15:18:34.171,      -0.01,        0.01,       -0.07,       0.07
2026-04-03T15:18:34.671,      -0.01,       -0.03,       -0.04,       0.05
2026-04-03T15:18:35.189,      -0.00,       -0.03,       -0.06,       0.06
2026-04-03T15:18:35.705,      -0.01,       -0.02,       -0.05,       0.05
2026-04-03T15:18:36.255,      -0.02,       -0.03,       -0.10,       0.10
2026-04-03T15:18:36.772,      -0.02,        0.00,       -0.02,       0.02
2026-04-03T15:18:37.319,      -0.01,       -0.01,       -0.04,       0.04
2026-04-03T15:18:37.832,      -0.01,       -0.02,       -0.07,       0.07
2026-04-03T15:18:38.333,      -0.01,       -0.01,        0.00,       0.01
2026-04-03T15:18:38.849,       0.01,       -0.04,       -0.05,       0.06
2026-04-03T15:18:39.365,      -0.01,       -0.00,       -0.07,       0.06
2026-04-03T15:18:39.868,      -0.01,        0.00,       -0.05,       0.05
2026-04-03T15:18:40.381,      -0.00,       -0.01,       -0.02,       0.02
2026-04-03T15:18:40.934,      -0.01,       -0.02,       -0.03,       0.04
2026-04-03T15:18:41.449,      -0.01,       -0.02,       -0.04,       0.04
2026-04-03T15:18:41.995,      -0.00,       -0.02,       -0.04,       0.04
2026-04-03T15:18:42.513,      -0.01,       -0.00,       -0.03,       0.03
2026-04-03T15:18:43.031,      -0.02,        0.00,       -0.04,       0.04
2026-04-03T15:18:43.577,      -0.03,        0.00,       -0.01,       0.03
2026-04-03T15:18:44.096,      -0.02,       -0.02,       -0.02,       0.03
2026-04-03T15:18:44.613,      -0.01,       -0.01,       -0.05,       0.05
2026-04-03T15:18:45.160,      -0.00,       -0.01,       -0.06,       0.05
2026-04-03T15:18:45.678,      -0.02,        0.01,       -0.01,       0.02
2026-04-03T15:18:46.195,      -0.01,       -0.02,       -0.02,       0.02
2026-04-03T15:18:46.741,      -0.02,       -0.01,       -0.02,       0.03
2026-04-03T15:18:47.259,      -0.01,       -0.02,       -0.07,       0.07
2026-04-03T15:18:47.776,      -0.02,       -0.02,       -0.04,       0.05
2026-04-03T15:18:48.322,      -0.02,       -0.01,       -0.06,       0.06
2026-04-03T15:18:48.841,      -0.02,        0.01,       -0.04,       0.04
2026-04-03T15:18:49.408,      -0.02,       -0.00,       -0.08,       0.07
2026-04-03T15:18:49.955,      -0.01,       -0.03,       -0.06,       0.06
2026-04-03T15:18:50.474,      -0.01,       -0.01,       -0.06,       0.06
2026-04-03T15:18:51.019,      -0.01,       -0.03,       -0.04,       0.04
2026-04-03T15:18:51.535,      -0.01,        0.00,       -0.01,       0.01
2026-04-03T15:18:52.055,      -0.03,       -0.01,       -0.05,       0.05
2026-04-03T15:18:52.603,      -0.02,       -0.01,       -0.02,       0.03
2026-04-03T15:18:53.117,      -0.01,       -0.02,       -0.07,       0.07
2026-04-03T15:18:53.637,      -0.01,       -0.00,       -0.04,       0.04
2026-04-03T15:18:54.183,      -0.01,        0.00,       -0.03,       0.03
2026-04-03T15:18:54.700,      -0.01,       -0.00,       -0.08,       0.07
2026-04-03T15:18:55.203,      -0.02,       -0.02,       -0.06,       0.06
2026-04-03T15:18:55.714,      -0.00,       -0.03,       -0.08,       0.08
2026-04-03T15:18:56.231,      -0.01,       -0.02,       -0.06,       0.06
2026-04-03T15:18:56.733,      -0.02,        0.01,       -0.03,       0.03
2026-04-03T15:18:57.250,      -0.01,       -0.01,       -0.04,       0.04
2026-04-03T15:18:57.796,      -0.00,       -0.01,       -0.04,       0.04
2026-04-03T15:18:58.315,      -0.01,       -0.00,       -0.05,       0.04
2026-04-03T15:18:58.878,      -0.02,       -0.03,       -0.04,       0.05
2026-04-03T15:18:59.380,      -0.00,       -0.01,       -0.02,       0.02
2026-04-03T15:18:59.897,      -0.01,       -0.01,       -0.05,       0.04
2026-04-03T15:19:00.444,      -0.01,       -0.02,       -0.06,       0.06
2026-04-03T15:19:00.827,        NaN,         NaN,         NaN,        NaN
2026-04-03T15:19:00.962,      -0.02,       -0.01,       -0.05,       0.05
2026-04-03T15:19:01.508,      -0.01,        0.01,       -0.06,       0.06
2026-04-03T15:19:02.024,      -0.01,        0.00,       -0.05,       0.05
2026-04-03T15:19:02.527,       0.00,       -0.02,        0.00,       0.02
2026-04-03T15:19:03.044,      -0.02,       -0.02,       -0.03,       0.04
2026-04-03T15:19:03.594,      -0.01,       -0.01,       -0.04,       0.04
2026-04-03T15:19:04.109,       0.00,       -0.02,       -0.06,       0.06
2026-04-03T15:19:04.622,      -0.01,       -0.02,       -0.03,       0.03
2026-04-03T15:19:05.174,      -0.01,       -0.01,       -0.04,       0.04
2026-04-03T15:19:05.691,      -0.02,       -0.02,       -0.04,       0.04
2026-04-03T15:19:06.238,      -0.02,       -0.02,       -0.06,       0.06
2026-04-03T15:19:06.756,      -0.01,       -0.05,       -0.10,       0.11
2026-04-03T15:19:07.303,      -0.01,        0.01,       -0.06,       0.06
2026-04-03T15:19:07.818,      -0.01,       -0.02,       -0.04,       0.04
2026-04-03T15:19:08.320,      -0.01,       -0.03,       -0.04,       0.05
2026-04-03T15:19:08.836,      -0.02,       -0.02,       -0.03,       0.04
2026-04-03T15:19:09.400,      -0.02,        0.01,       -0.05,       0.05
2026-04-03T15:19:09.903,      -0.02,        0.00,       -0.02,       0.02
2026-04-03T15:19:10.448,      -0.01,        0.01,       -0.04,       0.03
2026-04-03T15:19:10.968,      -0.01,       -0.02,       -0.04,       0.04
2026-04-03T15:19:11.515,      -0.01,       -0.02,       -0.05,       0.05
2026-04-03T15:19:12.031,      -0.01,       -0.03,       -0.07,       0.07
2026-04-03T15:19:12.535,      -0.01,       -0.03,       -0.05,       0.05
2026-04-03T15:19:13.047,      -0.01,       -0.00,       -0.05,       0.05
2026-04-03T15:19:13.549,      -0.02,        0.01,       -0.04,       0.04
2026-04-03T15:19:14.065,      -0.00,       -0.02,       -0.04,       0.04
2026-04-03T15:19:14.581,      -0.01,       -0.00,       -0.03,       0.03
2026-04-03T15:19:15.128,      -0.03,       -0.02,       -0.05,       0.06
2026-04-03T15:19:15.646,      -0.02,       -0.01,       -0.06,       0.06
2026-04-03T15:19:16.160,      -0.02,       -0.01,       -0.08,       0.08
2026-04-03T15:19:16.677,      -0.01,       -0.02,       -0.07,       0.07
2026-04-03T15:19:17.192,      -0.01,       -0.03,       -0.06,       0.07
2026-04-03T15:19:17.711,      -0.01,       -0.03,       -0.04,       0.04
2026-04-03T15:19:18.228,      -0.01,       -0.02,       -0.06,       0.06
2026-04-03T15:19:18.790,      -0.01,       -0.01,       -0.04,       0.04
2026-04-03T15:19:19.356,      -0.01,       -0.01,       -0.04,       0.03
2026-04-03T15:19:19.858,      -0.02,       -0.02,       -0.07,       0.07
2026-04-03T15:19:20.375,      -0.01,        0.01,       -0.02,       0.02
2026-04-03T15:19:20.888,      -0.01,       -0.01,       -0.05,       0.05
2026-04-03T15:19:21.391,      -0.01,       -0.01,       -0.03,       0.03
2026-04-03T15:19:21.906,      -0.00,       -0.01,       -0.03,       0.03
2026-04-03T15:19:22.421,      -0.01,       -0.01,       -0.08,       0.08
2026-04-03T15:19:22.936,      -0.00,        0.01,        0.01,       0.01
2026-04-03T15:19:23.452,      -0.01,       -0.00,        0.00,       0.01
2026-04-03T15:19:23.969,      -0.01,       -0.00,       -0.00,       0.01
2026-04-03T15:19:24.469,      -0.00,        0.00,       -0.03,       0.02
2026-04-03T15:19:24.984,       0.01,       -0.02,       -0.04,       0.04
2026-04-03T15:19:25.499,      -0.01,       -0.01,       -0.02,       0.02
2026-04-03T15:19:26.020,       0.01,       -0.02,       -0.05,       0.05
2026-04-03T15:19:26.567,       0.00,        0.01,       -0.00,       0.01
2026-04-03T15:19:27.081,      -0.00,       -0.01,       -0.04,       0.04
2026-04-03T15:19:27.600,      -0.02,        0.01,       -0.00,       0.02
2026-04-03T15:19:28.117,      -0.01,        0.00,       -0.02,       0.02
2026-04-03T15:19:28.630,      -0.01,        0.00,       -0.02,       0.02
2026-04-03T15:19:29.182,      -0.01,        0.00,       -0.05,       0.05
2026-04-03T15:19:29.698,      -0.00,        0.00,       -0.03,       0.02
2026-04-03T15:19:30.215,      -0.01,       -0.02,       -0.06,       0.06
2026-04-03T15:19:30.728,       0.00,       -0.02,       -0.07,       0.06
2026-04-03T15:19:31.243,      -0.01,        0.00,       -0.05,       0.05
2026-04-03T15:19:31.745,      -0.00,       -0.00,       -0.04,       0.04
2026-04-03T15:19:32.263,       0.00,       -0.01,       -0.06,       0.06
2026-04-03T15:19:32.776,      -0.01,       -0.03,       -0.03,       0.05
2026-04-03T15:19:33.291,      -0.02,       -0.02,       -0.04,       0.04
2026-04-03T15:19:33.809,      -0.02,       -0.00,       -0.02,       0.02
2026-04-03T15:19:34.326,      -0.00,       -0.02,       -0.03,       0.03
2026-04-03T15:19:34.843,      -0.01,       -0.01,       -0.01,       0.01
2026-04-03T15:19:35.357,       0.00,       -0.01,       -0.01,       0.01
2026-04-03T15:19:35.909,      -0.00,       -0.00,        0.01,       0.01
2026-04-03T15:19:36.424,      -0.01,       -0.00,       -0.02,       0.02
2026-04-03T15:19:36.937,      -0.00,        0.00,       -0.02,       0.02
2026-04-03T15:19:37.454,      -0.00,       -0.00,       -0.04,       0.03
2026-04-03T15:19:37.969,      -0.00,       -0.00,       -0.02,       0.02
2026-04-03T15:19:38.489,      -0.01,       -0.00,       -0.02,       0.01
2026-04-03T15:19:39.036,      -0.02,        0.00,       -0.05,       0.05
2026-04-03T15:19:39.552,      -0.02,        0.01,        0.01,       0.02
2026-04-03T15:19:40.071,      -0.00,        0.00,       -0.04,       0.04
2026-04-03T15:19:40.587,      -0.00,       -0.01,       -0.07,       0.06
2026-04-03T15:19:41.104,      -0.02,        0.00,       -0.03,       0.03
2026-04-03T15:19:41.617,      -0.01,       -0.02,       -0.01,       0.02
2026-04-03T15:19:42.131,       0.00,        0.00,        0.00,       0.01
2026-04-03T15:19:42.648,      -0.00,        0.00,        0.04,       0.04
2026-04-03T15:19:43.167,      -0.01,        0.01,       -0.00,       0.02
2026-04-03T15:19:43.731,      -0.01,        0.00,       -0.02,       0.02
2026-04-03T15:19:44.233,      -0.01,       -0.00,       -0.01,       0.01
2026-04-03T15:19:44.750,       0.01,       -0.02,       -0.03,       0.03
2026-04-03T15:19:45.265,       0.01,       -0.01,       -0.05,       0.05
2026-04-03T15:19:45.779,      -0.00,        0.01,       -0.00,       0.01
2026-04-03T15:19:46.296,      -0.00,       -0.01,       -0.03,       0.03
2026-04-03T15:19:46.810,       0.00,       -0.01,       -0.04,       0.04
2026-04-03T15:19:47.330,      -0.01,       -0.00,        0.00,       0.01
2026-04-03T15:19:47.846,      -0.01,        0.00,        0.00,       0.01
2026-04-03T15:19:48.358,      -0.01,        0.00,       -0.01,       0.01
2026-04-03T15:19:48.875,      -0.01,        0.01,       -0.02,       0.02
2026-04-03T15:19:49.377,      -0.02,        0.02,       -0.02,       0.03
2026-04-03T15:19:49.894,      -0.01,       -0.00,       -0.04,       0.04
2026-04-03T15:19:50.407,      -0.02,        0.01,       -0.00,       0.02
2026-04-03T15:19:50.923,      -0.01,       -0.01,       -0.02,       0.02
2026-04-03T15:19:51.425,      -0.00,       -0.02,       -0.04,       0.04
2026-04-03T15:19:51.942,      -0.01,        0.01,       -0.05,       0.04
2026-04-03T15:19:52.455,      -0.00,        0.02,       -0.04,       0.04
2026-04-03T15:19:52.971,      -0.00,        0.01,       -0.02,       0.02
2026-04-03T15:19:53.488,      -0.01,       -0.01,       -0.08,       0.08
2026-04-03T15:19:54.007,       0.00,       -0.01,       -0.04,       0.04
2026-04-03T15:19:54.522,       0.01,       -0.01,        0.00,       0.01
2026-04-03T15:19:55.038,       0.00,        0.00,       -0.02,       0.01
2026-04-03T15:19:55.551,       0.00,        0.01,       -0.03,       0.02
2026-04-03T15:19:56.067,       0.00,        0.00,       -0.02,       0.01
2026-04-03T15:19:56.584,      -0.01,       -0.00,        0.01,       0.01
2026-04-03T15:19:57.084,      -0.00,       -0.00,       -0.03,       0.03
2026-04-03T15:19:57.599,      -0.01,       -0.01,       -0.04,       0.03
2026-04-03T15:19:58.133,      -0.02,       -0.00,       -0.04,       0.04
2026-04-03T15:19:58.648,      -0.00,       -0.00,       -0.02,       0.02
2026-04-03T15:19:59.167,      -0.00,        0.00,       -0.01,       0.00
2026-04-03T15:19:59.685,      -0.01,       -0.02,       -0.01,       0.02
2026-04-03T15:20:00.200,       0.01,       -0.03,       -0.03,       0.04
2026-04-03T15:20:00.713,      -0.01,        0.00,        0.01,       0.02
2026-04-03T15:20:01.230,      -0.01,       -0.01,       -0.03,       0.03
2026-04-03T15:20:01.744,      -0.01,       -0.01,       -0.04,       0.04
2026-04-03T15:20:02.246,       0.01,       -0.02,       -0.05,       0.05
2026-04-03T15:20:02.760,      -0.01,       -0.01,       -0.01,       0.01
2026-04-03T15:20:03.277,      -0.01,       -0.01,       -0.02,       0.02
2026-04-03T15:20:03.792,      -0.01,       -0.01,       -0.05,       0.05
2026-04-03T15:20:04.311,      -0.00,       -0.03,       -0.04,       0.04
2026-04-03T15:20:04.844,       0.00,       -0.03,       -0.06,       0.06
2026-04-03T15:20:05.391,      -0.00,       -0.00,       -0.03,       0.03
2026-04-03T15:20:05.907,      -0.01,        0.01,        0.02,       0.03
2026-04-03T15:20:06.424,      -0.00,       -0.02,       -0.03,       0.03
2026-04-03T15:20:06.942,       0.00,       -0.03,       -0.04,       0.05
2026-04-03T15:20:07.458,      -0.01,        0.00,       -0.04,       0.03
2026-04-03T15:20:07.973,      -0.01,       -0.01,       -0.04,       0.04
2026-04-03T15:20:08.487,      -0.01,        0.01,       -0.01,       0.01
2026-04-03T15:20:09.003,      -0.01,        0.00,       -0.02,       0.02
2026-04-03T15:20:09.523,      -0.01,       -0.01,       -0.04,       0.04
2026-04-03T15:20:10.039,       0.00,        0.00,       -0.02,       0.01
2026-04-03T15:20:10.552,      -0.01,       -0.01,       -0.06,       0.05
2026-04-03T15:20:11.069,      -0.02,       -0.03,       -0.05,       0.05
2026-04-03T15:20:11.584,      -0.03,        0.00,        0.02,       0.04
2026-04-03T15:20:12.087,      -0.01,       -0.02,       -0.02,       0.02
2026-04-03T15:20:12.600,      -0.01,       -0.01,       -0.06,       0.06
2026-04-03T15:20:13.117,      -0.02,        0.01,       -0.05,       0.05
2026-04-03T15:20:13.632,      -0.01,       -0.02,       -0.03,       0.03
2026-04-03T15:20:14.152,       0.00,       -0.01,       -0.02,       0.02
2026-04-03T15:20:14.668,      -0.01,        0.01,       -0.02,       0.02
2026-04-03T15:20:15.180,      -0.01,        0.01,        0.00,       0.01
2026-04-03T15:20:15.696,      -0.00,       -0.02,       -0.04,       0.04
2026-04-03T15:20:16.213,      -0.01,       -0.02,       -0.05,       0.05
2026-04-03T15:20:16.732,      -0.01,        0.00,       -0.05,       0.05
2026-04-03T15:20:17.247,      -0.01,        0.01,       -0.06,       0.06
2026-04-03T15:20:17.765,      -0.00,       -0.00,       -0.04,       0.03
2026-04-03T15:20:18.277,      -0.01,       -0.01,       -0.05,       0.04
2026-04-03T15:20:18.794,      -0.02,       -0.02,       -0.06,       0.06
2026-04-03T15:20:19.311,      -0.01,       -0.01,       -0.08,       0.07
2026-04-03T15:20:19.829,       0.01,       -0.01,       -0.03,       0.03
2026-04-03T15:20:20.345,      -0.01,        0.01,       -0.07,       0.07
2026-04-03T15:20:20.861,       0.00,       -0.01,       -0.06,       0.05
2026-04-03T15:20:21.373,      -0.01,        0.00,       -0.05,       0.05
2026-04-03T15:20:21.889,      -0.01,       -0.00,       -0.05,       0.05
2026-04-03T15:20:22.406,      -0.00,       -0.00,       -0.03,       0.03
2026-04-03T15:20:22.926,      -0.01,       -0.02,       -0.04,       0.04
2026-04-03T15:20:23.438,      -0.00,       -0.01,       -0.05,       0.04
2026-04-03T15:20:23.955,      -0.00,       -0.01,       -0.01,       0.01
2026-04-03T15:20:24.470,      -0.00,       -0.03,       -0.07,       0.07
2026-04-03T15:20:24.990,      -0.01,       -0.02,       -0.06,       0.06
2026-04-03T15:20:25.536,      -0.01,        0.00,        0.00,       0.01
2026-04-03T15:20:26.054,      -0.01,        0.01,       -0.01,       0.02
2026-04-03T15:20:26.568,       0.00,       -0.01,       -0.01,       0.01
2026-04-03T15:20:27.101,       0.01,       -0.01,        0.01,       0.02
2026-04-03T15:20:27.620,       0.00,       -0.00,       -0.01,       0.01
2026-04-03T15:20:28.136,       0.01,        0.02,       -0.03,       0.04
2026-04-03T15:20:28.700,      -0.01,       -0.01,       -0.02,       0.02
2026-04-03T15:20:29.215,      -0.01,       -0.00,       -0.02,       0.02
2026-04-03T15:20:29.731,      -0.01,        0.01,       -0.04,       0.03
2026-04-03T15:20:30.252,      -0.01,        0.02,       -0.03,       0.03
2026-04-03T15:20:30.814,      -0.00,       -0.00,        0.00,       0.01
2026-04-03T15:20:31.329,       0.01,        0.00,       -0.04,       0.04
2026-04-03T15:20:31.847,       0.00,        0.01,        0.01,       0.02
2026-04-03T15:20:32.365,      -0.01,       -0.02,       -0.01,       0.02
2026-04-03T15:20:32.912,      -0.00,       -0.02,        0.00,       0.02
2026-04-03T15:20:33.446,      -0.02,       -0.02,       -0.04,       0.04
2026-04-03T15:20:33.961,       0.01,        0.00,       -0.02,       0.02
2026-04-03T15:20:34.477,      -0.01,       -0.01,       -0.04,       0.03
2026-04-03T15:20:34.997,      -0.00,       -0.02,       -0.01,       0.02
2026-04-03T15:20:35.559,       0.00,       -0.01,       -0.03,       0.03
2026-04-03T15:20:36.058,      -0.00,       -0.02,       -0.03,       0.04
2026-04-03T15:20:36.577,      -0.00,       -0.00,       -0.07,       0.07
2026-04-03T15:20:37.095,      -0.00,       -0.01,       -0.07,       0.06
2026-04-03T15:20:37.607,      -0.00,       -0.00,       -0.04,       0.04
2026-04-03T15:20:38.123,      -0.00,        0.01,       -0.02,       0.02
2026-04-03T15:20:38.640,      -0.01,       -0.00,       -0.02,       0.02
2026-04-03T15:20:39.158,      -0.00,       -0.01,       -0.02,       0.02
2026-04-03T15:20:39.674,      -0.03,       -0.01,       -0.05,       0.05
2026-04-03T15:20:40.221,       0.01,       -0.01,       -0.08,       0.08
2026-04-03T15:20:40.737,      -0.01,       -0.02,       -0.05,       0.05
2026-04-03T15:20:41.256,      -0.01,       -0.01,       -0.02,       0.02
2026-04-03T15:20:41.771,      -0.01,       -0.00,       -0.02,       0.02
2026-04-03T15:20:42.286,       0.00,       -0.00,       -0.04,       0.03
2026-04-03T15:20:42.801,      -0.01,        0.00,        0.01,       0.02
2026-04-03T15:20:43.317,       0.00,        0.00,       -0.06,       0.05
2026-04-03T15:20:43.838,      -0.00,       -0.03,       -0.03,       0.04
2026-04-03T15:20:44.352,      -0.01,       -0.02,       -0.04,       0.05
2026-04-03T15:20:44.866,       0.01,        0.00,       -0.01,       0.01
2026-04-03T15:20:45.383,      -0.01,        0.02,        0.01,       0.03
2026-04-03T15:20:45.898,      -0.02,       -0.02,       -0.04,       0.04
2026-04-03T15:20:46.418,      -0.01,       -0.02,       -0.03,       0.03
2026-04-03T15:20:46.963,      -0.00,       -0.01,       -0.03,       0.03
2026-04-03T15:20:47.480,      -0.02,       -0.01,       -0.04,       0.04
2026-04-03T15:20:47.998,      -0.00,       -0.03,       -0.07,       0.07
2026-04-03T15:20:48.514,      -0.00,       -0.02,       -0.04,       0.04
2026-04-03T15:20:49.032,      -0.00,       -0.02,        0.01,       0.02
2026-04-03T15:20:49.544,      -0.01,       -0.01,       -0.01,       0.02
2026-04-03T15:20:50.060,      -0.01,       -0.01,       -0.03,       0.03
2026-04-03T15:20:50.577,       0.01,       -0.00,       -0.00,       0.01
2026-04-03T15:20:51.095,       0.00,       -0.01,       -0.02,       0.02
2026-04-03T15:20:51.611,      -0.00,       -0.01,       -0.00,       0.01
2026-04-03T15:20:52.126,      -0.01,       -0.02,       -0.04,       0.04
2026-04-03T15:20:52.640,      -0.01,       -0.01,        0.00,       0.01
2026-04-03T15:20:53.143,       0.00,        0.02,       -0.02,       0.02
2026-04-03T15:20:53.659,      -0.02,        0.01,        0.02,       0.03
